pair_key,label,country
387_1470,1,japan
535_1470,0,japan
738_1470,1,japan
376_1470,1,japan
781_1206,0,japan
164_1508,1,japan
102_164,1,japan
164_168,1,japan
164_301,1,japan
127_164,1,japan
164_1495,1,japan
164_272,1,japan
164_340,1,japan
164_362,1,japan
164_356,1,japan
164_386,1,japan
164_436,1,japan
102_1508,1,japan
168_1508,1,japan
301_1508,1,japan
222_1508,1,japan
1495_1508,1,japan
272_1508,1,japan
340_1508,1,japan
362_1508,1,japan
356_1508,1,japan
436_1508,1,japan
102_168,1,japan
102_301,1,japan
102_127,1,japan
102_1495,1,japan
102_272,1,japan
102_340,1,japan
102_362,1,japan
102_356,1,japan
102_436,1,japan
168_301,1,japan
127_168,1,japan
168_1495,1,japan
168_272,1,japan
168_340,1,japan
168_356,1,japan
168_386,1,japan
168_436,1,japan
127_301,1,japan
301_1495,1,japan
272_301,1,japan
301_340,1,japan
301_362,1,japan
301_356,1,japan
301_386,1,japan
301_436,1,japan
222_1495,1,japan
222_340,1,japan
222_362,1,japan
222_386,1,japan
222_436,1,japan
272_1495,1,japan
340_1495,1,japan
356_1495,1,japan
386_1495,1,japan
436_1495,1,japan
272_340,1,japan
272_356,1,japan
272_386,1,japan
272_436,1,japan
340_362,1,japan
340_356,1,japan
340_436,1,japan
356_362,1,japan
362_386,1,japan
362_436,1,japan
356_436,1,japan
291_1673,1,japan
343_1673,1,japan
802_1673,1,japan
402_1673,1,japan
1599_1673,1,japan
223_1673,1,japan
1673_1718,1,japan
255_1673,1,japan
148_1673,1,japan
177_1673,1,japan
136_1673,1,japan
291_343,1,japan
291_802,1,japan
291_419,1,japan
291_1599,1,japan
223_291,1,japan
255_291,1,japan
148_291,1,japan
177_291,1,japan
343_802,1,japan
343_1599,1,japan
343_1718,1,japan
255_343,1,japan
177_343,1,japan
402_802,1,japan
802_1599,1,japan
802_1718,1,japan
255_802,1,japan
148_802,1,japan
177_802,1,japan
136_802,1,japan
255_419,1,japan
136_419,1,japan
402_1599,1,japan
223_402,1,japan
148_402,1,japan
177_402,1,japan
136_402,1,japan
223_1599,1,japan
1599_1718,1,japan
255_1599,1,japan
148_1599,1,japan
177_1599,1,japan
136_1599,1,japan
223_1718,1,japan
148_223,1,japan
177_223,1,japan
136_223,1,japan
255_1718,1,japan
148_1718,1,japan
177_1718,1,japan
136_1718,1,japan
148_255,1,japan
148_177,1,japan
136_148,1,japan
136_177,1,japan
803_1534,0,japan
803_1555,0,japan
553_749,0,japan
553_1555,0,japan
94_1245,1,japan
94_701,1,japan
1245_1720,1,japan
84_701,1,japan
310_701,1,japan
259_701,1,japan
1323_1539,1,japan
847_1323,1,japan
259_1323,1,japan
84_259,1,japan
232_824,1,japan
824_1068,1,japan
824_1657,0,japan
824_1354,0,japan
824_1437,0,japan
58_824,1,japan
232_1068,1,japan
232_1657,0,japan
232_1354,0,japan
232_1437,0,japan
58_232,1,japan
1068_1657,0,japan
1068_1354,0,japan
1068_1437,0,japan
58_1068,1,japan
1354_1657,0,japan
1437_1657,0,japan
58_1657,0,japan
1354_1437,0,japan
58_1354,0,japan
451_1627,1,japan
715_1228,0,japan
178_1228,0,japan
295_619,0,japan
588_1513,0,japan
692_1513,0,japan
759_914,0,japan
914_965,0,japan
683_914,0,japan
759_965,1,japan
683_759,1,japan
759_1132,1,japan
759_1045,1,japan
40_759,1,japan
965_1045,1,japan
613_965,1,japan
683_1132,1,japan
683_1045,1,japan
40_683,1,japan
683_1253,0,japan
613_1045,1,japan
40_613,1,japan
318_613,0,japan
251_252,1,japan
252_266,1,japan
252_446,1,japan
251_832,1,japan
832_1515,1,japan
266_832,1,japan
11_832,1,japan
343_832,1,japan
832_1520,1,japan
168_183,1,japan
11_183,1,japan
183_1673,1,japan
183_343,1,japan
183_1520,1,japan
251_1515,1,japan
251_266,1,japan
11_251,1,japan
251_1520,1,japan
266_1515,1,japan
1515_1715,1,japan
168_1515,1,japan
11_1515,1,japan
343_1515,1,japan
1515_1520,1,japan
168_266,1,japan
266_1673,1,japan
266_343,1,japan
266_1520,1,japan
11_446,1,japan
168_1673,1,japan
168_343,1,japan
168_1520,1,japan
11_1673,1,japan
1520_1673,1,japan
837_1189,1,japan
275_1117,0,japan
275_837,0,japan
249_275,0,japan
1015_1623,0,japan
267_1015,0,japan
894_1015,0,japan
189_754,0,japan
189_776,0,japan
189_603,0,japan
189_1120,0,japan
189_976,0,japan
754_776,0,japan
754_1120,0,japan
754_976,0,japan
776_1120,0,japan
776_976,1,japan
603_1120,0,japan
390_976,1,japan
976_1120,0,japan
273_678,0,japan
273_398,0,japan
305_1433,0,japan
361_398,0,japan
1151_1523,0,japan
933_1523,0,japan
586_1523,0,japan
591_1523,0,japan
268_1151,0,japan
49_1151,0,japan
1151_1540,0,japan
268_933,0,japan
268_586,0,japan
268_591,0,japan
268_999,0,japan
49_933,0,japan
49_586,0,japan
49_591,0,japan
49_999,0,japan
933_1540,0,japan
586_1540,0,japan
591_1540,0,japan
999_1540,0,japan
358_473,0,japan
1215_1649,0,japan
80_1649,0,japan
358_1215,0,japan
80_358,0,japan
358_778,0,japan
80_1215,0,japan
778_1215,0,japan
80_778,0,japan
68_1047,1,japan
1026_1047,0,japan
68_455,0,japan
393_1026,0,japan
68_1026,0,japan
841_1213,1,japan
601_1213,1,japan
1213_1462,1,japan
492_841,1,japan
492_835,0,japan
55_492,1,japan
492_601,1,japan
96_492,1,japan
492_1462,1,japan
601_1572,1,japan
1462_1572,1,japan
835_841,0,japan
601_841,1,japan
841_1462,1,japan
601_835,0,japan
835_1462,0,japan
55_96,1,japan
55_1462,1,japan
96_601,1,japan
601_1462,1,japan
96_1462,1,japan
143_296,0,japan
296_1592,0,japan
131_744,0,japan
39_744,0,japan
143_744,0,japan
39_131,0,japan
131_143,0,japan
143_1592,0,japan
1014_1428,0,japan
1315_1609,0,japan
1265_1315,0,japan
1315_1551,0,japan
1315_1428,0,japan
1119_1315,0,japan
1428_1609,0,japan
1265_1428,0,japan
1119_1265,0,japan
1164_1551,0,japan
303_1428,0,japan
1428_1551,0,japan
1119_1551,0,japan
1119_1428,0,japan
191_502,0,japan
191_1464,0,japan
191_667,0,japan
790_1391,0,japan
498_1391,0,japan
502_943,0,japan
667_943,0,japan
667_790,0,japan
502_1464,0,japan
498_502,0,japan
498_667,0,japan
498_984,0,japan
457_934,0,japan
934_967,0,japan
934_1470,0,japan
699_934,0,japan
934_1324,0,japan
934_1222,0,japan
160_934,0,japan
876_934,0,japan
813_934,0,japan
794_934,0,japan
457_967,0,japan
457_1470,0,japan
457_699,0,japan
457_1324,0,japan
160_457,0,japan
457_876,0,japan
457_813,0,japan
457_794,0,japan
967_1470,0,japan
699_967,0,japan
967_1324,0,japan
813_967,0,japan
699_1470,1,japan
1324_1470,0,japan
1222_1470,1,japan
160_1470,1,japan
876_1470,0,japan
813_1470,0,japan
794_1470,1,japan
699_1324,0,japan
699_1222,1,japan
160_699,1,japan
699_876,0,japan
699_813,0,japan
699_794,1,japan
1222_1324,0,japan
160_1324,0,japan
876_1324,0,japan
813_1324,0,japan
794_1324,0,japan
160_813,0,japan
813_876,0,japan
794_813,0,japan
803_1292,1,japan
843_1292,0,japan
1255_1292,0,japan
1242_1451,0,japan
1171_1242,0,japan
1242_1519,0,japan
803_843,0,japan
1171_1451,0,japan
1451_1519,0,japan
1171_1519,0,japan
843_1255,0,japan
759_1167,0,japan
759_984,0,japan
627_759,1,japan
683_984,0,japan
627_683,1,japan
762_984,0,japan
627_1279,0,japan
627_984,0,japan
318_627,0,japan
627_1330,1,japan
1045_1609,1,japan
517_624,0,japan
613_624,0,japan
517_1621,0,japan
517_965,0,japan
613_1621,0,japan
502_1621,0,japan
965_1609,1,japan
965_972,0,japan
1253_1291,0,japan
1057_1291,0,japan
514_1253,0,japan
914_1699,0,japan
914_1157,0,japan
1253_1699,0,japan
1057_1699,0,japan
746_991,0,japan
709_991,0,japan
867_991,0,japan
991_1079,0,japan
991_1250,0,japan
657_882,0,japan
882_1179,0,japan
882_895,0,japan
246_882,0,japan
1185_1403,0,japan
657_1185,0,japan
1179_1185,0,japan
1185_1703,0,japan
895_1185,0,japan
495_1185,0,japan
913_1185,0,japan
657_1403,0,japan
1179_1403,0,japan
1403_1703,0,japan
895_1403,0,japan
657_1179,0,japan
657_1703,0,japan
657_895,0,japan
246_657,0,japan
1179_1703,0,japan
895_1179,0,japan
246_1179,0,japan
895_1703,0,japan
246_895,0,japan
495_913,0,japan
1159_1708,0,japan
1043_1159,0,japan
476_1159,0,japan
625_1159,0,japan
1159_1413,0,japan
812_1708,0,japan
449_812,0,japan
1043_1708,0,japan
476_1708,0,japan
625_1708,0,japan
1413_1708,0,japan
476_1043,0,japan
1_449,0,japan
449_1103,0,japan
449_1413,0,japan
1_625,0,japan
476_625,0,japan
1233_1287,0,japan
921_1233,0,japan
913_1356,0,japan
43_913,0,japan
1233_1414,0,japan
246_1233,0,japan
913_1233,0,japan
828_1043,0,japan
941_1043,0,japan
828_1708,0,japan
941_1708,0,japan
828_899,0,japan
686_828,0,japan
346_828,0,japan
828_941,0,japan
772_828,0,japan
828_872,0,japan
828_1241,0,japan
828_1337,0,japan
686_899,0,japan
346_899,0,japan
899_941,0,japan
772_899,0,japan
872_899,0,japan
899_1241,0,japan
346_686,0,japan
686_941,0,japan
686_772,0,japan
686_872,0,japan
686_1241,0,japan
686_1337,0,japan
346_941,0,japan
346_772,0,japan
346_872,0,japan
346_1241,0,japan
346_1337,0,japan
772_941,0,japan
872_941,0,japan
941_1241,0,japan
941_1337,0,japan
872_1241,0,japan
872_1337,0,japan
1241_1337,0,japan
2_1159,0,japan
1136_1159,0,japan
757_1159,0,japan
1159_1237,0,japan
989_1159,0,japan
1041_1159,0,japan
798_1159,0,japan
2_625,0,japan
2_1041,0,japan
757_1136,0,japan
1136_1237,0,japan
989_1136,0,japan
886_1136,0,japan
798_1136,0,japan
757_1237,0,japan
757_989,0,japan
757_1041,0,japan
757_886,0,japan
1041_1237,0,japan
886_989,0,japan
798_989,0,japan
798_1041,0,japan
206_237,0,japan
237_974,1,japan
206_1160,0,japan
595_826,1,japan
94_595,1,japan
94_826,1,japan
1368_1609,1,japan
982_1368,1,japan
1279_1368,0,japan
914_1609,0,japan
1391_1609,1,japan
598_982,0,japan
914_982,0,japan
982_1391,1,japan
598_1279,0,japan
914_1391,0,japan
914_1279,0,japan
965_1551,1,japan
965_1699,0,japan
762_1551,1,japan
517_1551,0,japan
1057_1551,1,japan
984_1699,0,japan
922_984,0,japan
922_1699,0,japan
368_1253,0,japan
1253_1431,0,japan
368_1170,0,japan
514_1170,0,japan
607_1170,0,japan
759_1464,0,japan
800_1721,1,japan
800_1357,0,japan
372_800,1,japan
800_1143,1,japan
372_1721,1,japan
433_1676,1,japan
244_433,1,japan
433_1352,1,japan
433_626,1,japan
244_1676,1,japan
1352_1676,1,japan
626_1676,1,japan
626_1352,1,japan
626_1137,1,japan
809_922,0,japan
35_809,1,japan
922_1003,0,japan
613_922,0,japan
922_1007,0,japan
498_613,0,japan
613_1003,0,japan
35_1003,0,japan
1003_1007,0,japan
613_933,1,japan
627_1391,1,japan
965_1391,1,japan
35_1391,1,japan
35_627,1,japan
35_1132,1,japan
35_965,1,japan
904_1157,0,japan
790_904,0,japan
1012_1539,1,japan
173_872,0,japan
173_441,0,japan
173_380,0,japan
441_1078,1,japan
615_1068,1,japan
615_1437,0,japan
380_441,1,japan
690_1235,0,japan
1235_1477,0,japan
966_1235,0,japan
690_1477,0,japan
690_966,0,japan
690_1099,0,japan
966_1477,0,japan
1099_1477,0,japan
316_1477,0,japan
966_1099,0,japan
95_414,0,japan
95_316,0,japan
154_414,0,japan
154_316,0,japan
416_1613,1,japan
1577_1613,1,japan
1102_1613,1,japan
954_1613,1,japan
1038_1577,1,japan
1038_1102,1,japan
416_1577,1,japan
1102_1577,1,japan
954_1577,1,japan
303_627,0,japan
303_1279,0,japan
303_984,0,japan
303_1003,0,japan
984_1003,0,japan
173_527,0,japan
173_1028,0,japan
527_872,0,japan
527_1028,0,japan
492_527,1,japan
537_1462,1,japan
492_537,1,japan
537_601,1,japan
790_1057,0,japan
1265_1699,0,japan
1057_1265,0,japan
943_1699,0,japan
1181_1217,0,japan
945_963,0,japan
486_963,0,japan
765_945,0,japan
486_945,0,japan
765_1067,0,japan
486_579,0,japan
486_765,0,japan
37_1550,1,japan
1134_1577,1,japan
1038_1183,0,japan
667_1428,0,japan
1170_1265,0,japan
667_1551,1,japan
303_667,0,japan
1164_1170,0,japan
524_959,0,japan
524_1365,0,japan
648_650,0,japan
648_1034,0,japan
650_1034,0,japan
1215_1442,0,japan
837_1442,0,japan
155_1442,0,japan
837_1215,0,japan
155_1215,0,japan
155_837,0,japan
80_837,0,japan
80_155,0,japan
170_1009,0,japan
170_1619,1,japan
170_815,1,japan
933_1009,0,japan
815_1009,0,japan
1550_1619,1,japan
1349_1559,0,japan
505_1559,0,japan
631_1559,0,japan
500_927,0,japan
587_927,0,japan
500_1349,0,japan
500_587,0,japan
1016_1306,0,japan
631_1016,0,japan
505_1349,0,japan
631_1349,0,japan
587_1349,0,japan
743_1450,0,japan
743_1454,0,japan
646_743,0,japan
1548_1684,0,japan
20_1131,0,japan
105_290,0,japan
254_371,1,japan
254_1602,1,japan
254_701,1,japan
371_1602,1,japan
371_701,1,japan
371_626,1,japan
1602_1656,1,japan
701_1656,1,japan
626_1656,1,japan
701_1602,1,japan
626_1602,1,japan
626_701,1,japan
426_626,1,japan
426_1205,1,japan
626_1205,1,japan
498_1428,0,japan
683_943,0,japan
683_1428,0,japan
613_1428,0,japan
502_1428,0,japan
549_1621,0,japan
613_1167,0,japan
1003_1167,0,japan
1330_1464,0,japan
689_1330,1,japan
205_955,0,japan
40_1464,0,japan
689_1464,0,japan
696_1465,0,japan
1190_1465,1,japan
1455_1465,1,japan
665_696,0,japan
1190_1258,1,japan
1258_1431,1,japan
914_1164,0,japan
213_1164,0,japan
762_1014,1,japan
762_1315,0,japan
213_1315,0,japan
914_1167,0,japan
809_1656,1,japan
1026_1265,0,japan
1265_1465,0,japan
1080_1465,1,japan
1464_1551,0,japan
1291_1551,0,japan
147_1619,1,japan
147_1613,1,japan
147_1334,1,japan
1613_1619,1,japan
1334_1619,1,japan
1334_1613,1,japan
1239_1334,1,japan
1244_1319,0,japan
1035_1244,0,japan
245_1244,0,japan
1203_1244,0,japan
1001_1244,0,japan
1035_1319,0,japan
245_1319,0,japan
1203_1319,0,japan
1001_1319,0,japan
245_1035,0,japan
1035_1203,0,japan
1001_1035,0,japan
245_1146,0,japan
245_1203,0,japan
245_1001,0,japan
149_188,0,japan
1146_1203,0,japan
1001_1146,0,japan
1001_1203,0,japan
121_990,0,japan
121_942,1,japan
942_990,0,japan
461_990,0,japan
54_942,0,japan
557_1333,0,japan
557_1356,0,japan
557_1063,0,japan
557_1350,0,japan
542_557,0,japan
43_557,0,japan
1063_1233,0,japan
542_1233,0,japan
936_1333,0,japan
1063_1333,0,japan
542_1333,0,japan
936_1356,0,japan
1063_1356,0,japan
542_1356,0,japan
936_1332,0,japan
936_1063,0,japan
936_1350,0,japan
542_936,0,japan
43_936,0,japan
1063_1332,0,japan
542_1332,0,japan
1063_1350,0,japan
542_1063,0,japan
43_1063,0,japan
542_1350,0,japan
43_542,0,japan
499_1397,0,japan
763_953,0,japan
26_860,0,japan
769_1336,0,japan
769_918,0,japan
769_1308,0,japan
769_1204,0,japan
918_1336,0,japan
1308_1336,0,japan
1204_1336,0,japan
1100_1336,0,japan
918_1308,0,japan
918_1204,0,japan
1204_1308,0,japan
895_1204,0,japan
1179_1204,0,japan
1100_1204,0,japan
557_1100,0,japan
899_1409,0,japan
899_1487,0,japan
1409_1487,0,japan
1014_1409,0,japan
662_1409,0,japan
1014_1487,0,japan
662_1487,0,japan
662_1014,0,japan
991_1237,0,japan
360_1280,0,japan
535_1280,0,japan
1243_1280,0,japan
454_1280,0,japan
867_1280,0,japan
360_1243,0,japan
360_454,0,japan
360_867,0,japan
129_1243,0,japan
129_454,0,japan
129_867,0,japan
535_1243,0,japan
454_535,0,japan
535_867,0,japan
991_1243,0,japan
454_1243,0,japan
991_1103,0,japan
1054_1063,0,japan
1063_1179,0,japan
852_1179,0,japan
895_1063,0,japan
852_895,0,japan
1063_1204,0,japan
852_1063,0,japan
852_1204,0,japan
632_1350,0,japan
913_1350,0,japan
668_1350,0,japan
921_1332,0,japan
632_1332,0,japan
913_1332,0,japan
1287_1332,0,japan
668_1332,0,japan
632_1233,0,japan
43_632,0,japan
43_668,0,japan
632_1356,0,japan
668_1356,0,japan
632_668,0,japan
668_913,0,japan
668_1287,0,japan
326_542,0,japan
542_1100,0,japan
542_1336,0,japan
495_542,0,japan
542_1309,0,japan
542_918,0,japan
326_1100,0,japan
246_326,0,japan
326_1309,0,japan
1100_1309,0,japan
495_936,0,japan
495_1309,0,japan
936_1309,0,japan
936_1414,0,japan
1309_1414,0,japan
209_1681,0,japan
209_819,0,japan
209_1125,0,japan
819_1681,0,japan
1125_1681,0,japan
819_1125,0,japan
1038_1646,0,japan
233_1646,0,japan
1015_1358,0,japan
233_1358,1,japan
233_1038,1,japan
945_1135,0,japan
1347_1667,0,japan
469_1667,0,japan
589_1065,0,japan
589_590,0,japan
589_1002,0,japan
821_1065,0,japan
1065_1513,0,japan
588_1065,0,japan
692_1065,0,japan
588_821,0,japan
588_1202,0,japan
692_1202,0,japan
1002_1202,0,japan
534_813,0,japan
876_913,0,japan
876_1414,0,japan
967_1287,0,japan
913_967,0,japan
495_967,0,japan
967_1414,0,japan
813_1287,0,japan
495_813,0,japan
813_1414,0,japan
346_989,0,japan
828_989,0,japan
319_713,0,japan
713_787,0,japan
713_1296,0,japan
713_1186,0,japan
713_929,0,japan
319_787,0,japan
319_1296,0,japan
319_1186,0,japan
319_929,0,japan
346_757,0,japan
346_886,0,japan
757_828,0,japan
828_886,0,japan
787_1296,0,japan
787_1186,0,japan
787_929,0,japan
1186_1296,0,japan
929_1296,0,japan
929_1186,0,japan
930_1292,1,japan
1002_1292,0,japan
782_1292,1,japan
1254_1292,0,japan
930_1002,0,japan
843_930,0,japan
1002_1255,0,japan
1254_1255,0,japan
658_1255,0,japan
782_843,0,japan
517_1315,0,japan
303_965,0,japan
627_1551,1,japan
865_1026,0,japan
561_865,0,japan
561_770,1,japan
551_1080,1,japan
551_1026,0,japan
551_561,1,japan
849_1080,0,japan
849_1026,0,japan
561_849,0,japan
368_849,0,japan
122_1299,1,japan
278_1299,1,japan
44_245,0,japan
527_933,1,japan
984_1428,0,japan
492_933,1,japan
847_1012,1,japan
1012_1323,1,japan
353_1012,1,japan
933_1205,1,japan
1047_1205,1,japan
527_1205,1,japan
527_1047,1,japan
353_1323,1,japan
145_1354,0,japan
615_1354,0,japan
1007_1354,0,japan
58_615,1,japan
58_1007,1,japan
145_615,1,japan
145_824,1,japan
145_1657,0,japan
145_1007,1,japan
145_1216,1,japan
615_824,1,japan
615_1657,0,japan
518_1216,1,japan
657_989,0,japan
895_989,0,japan
989_1179,0,japan
657_1136,0,japan
895_1136,0,japan
1136_1179,0,japan
657_757,0,japan
757_895,0,japan
757_1179,0,japan
1428_1464,0,japan
835_931,0,japan
931_1572,1,japan
601_931,1,japan
841_931,1,japan
1461_1462,0,japan
303_841,0,japan
303_1464,0,japan
1233_1250,0,japan
1054_1250,0,japan
1237_1250,0,japan
1250_1356,0,japan
798_1250,0,japan
1233_1237,0,japan
1103_1233,0,japan
1100_1237,0,japan
1237_1356,0,japan
798_1100,0,japan
798_1356,0,japan
1080_1315,0,japan
598_1315,0,japan
206_1080,0,japan
790_1080,0,japan
613_1291,0,japan
213_1057,0,japan
1057_1609,1,japan
762_1609,1,japan
1007_1656,1,japan
626_931,1,japan
392_626,1,japan
615_931,1,japan
55_392,1,japan
382_1188,0,japan
382_1543,0,japan
1188_1543,0,japan
316_1707,0,japan
154_1055,0,japan
1055_1347,0,japan
389_1347,0,japan
683_1080,1,japan
561_1057,1,japan
561_683,1,japan
1026_1699,0,japan
551_1431,1,japan
683_1057,1,japan
626_1572,1,japan
931_1047,1,japan
68_626,1,japan
601_626,1,japan
537_626,1,japan
275_743,0,japan
1102_1334,1,japan
711_1613,1,japan
954_1619,1,japan
567_1306,0,japan
908_1306,0,japan
994_1297,0,japan
567_994,0,japan
585_994,0,japan
994_1411,0,japan
987_994,0,japan
567_1016,0,japan
908_1016,0,japan
585_1297,0,japan
1297_1411,0,japan
987_1297,0,japan
703_1297,0,japan
567_908,0,japan
567_585,0,japan
567_1411,0,japan
567_987,0,japan
585_1411,0,japan
585_987,0,japan
987_1411,0,japan
981_1477,0,japan
981_1519,0,japan
1044_1477,0,japan
1044_1519,0,japan
1171_1477,0,japan
1300_1477,0,japan
990_1477,0,japan
1477_1519,0,japan
497_740,0,japan
1009_1349,0,japan
505_1009,0,japan
201_1300,0,japan
201_1044,0,japan
459_1300,0,japan
459_1044,0,japan
675_1300,0,japan
675_1044,0,japan
1168_1300,0,japan
1044_1168,0,japan
173_1047,0,japan
1047_1609,1,japan
984_1609,0,japan
679_1031,1,japan
679_1052,1,japan
679_1388,1,japan
428_679,1,japan
625_679,0,japan
1031_1052,1,japan
1031_1388,1,japan
428_1031,1,japan
625_1031,0,japan
1052_1388,1,japan
428_1052,1,japan
625_1052,0,japan
428_1388,1,japan
625_1388,0,japan
343_1495,1,japan
87_343,1,japan
272_343,1,japan
301_343,1,japan
269_343,1,japan
343_1538,1,japan
164_343,1,japan
343_356,1,japan
343_1483,1,japan
343_355,1,japan
87_1495,1,japan
1495_1599,1,japan
269_1495,1,japan
1495_1538,1,japan
1495_1673,1,japan
1483_1495,1,japan
355_1495,1,japan
87_168,1,japan
168_1599,1,japan
168_269,1,japan
168_1538,1,japan
168_1483,1,japan
168_355,1,japan
87_272,1,japan
87_1599,1,japan
87_301,1,japan
87_269,1,japan
87_1538,1,japan
87_1673,1,japan
87_164,1,japan
87_356,1,japan
87_1483,1,japan
87_355,1,japan
272_1599,1,japan
269_272,1,japan
272_1538,1,japan
272_1673,1,japan
272_1483,1,japan
272_355,1,japan
301_1599,1,japan
269_1599,1,japan
1538_1599,1,japan
164_1599,1,japan
356_1599,1,japan
1483_1599,1,japan
355_1599,1,japan
269_301,1,japan
301_1538,1,japan
301_1673,1,japan
301_1483,1,japan
301_355,1,japan
269_1538,1,japan
269_1673,1,japan
164_269,1,japan
269_356,1,japan
269_1483,1,japan
269_355,1,japan
1538_1673,1,japan
164_1538,1,japan
356_1538,1,japan
1483_1538,1,japan
355_1538,1,japan
164_1673,1,japan
356_1673,1,japan
1483_1673,1,japan
355_1673,1,japan
164_1483,1,japan
164_355,1,japan
356_1483,1,japan
355_356,1,japan
355_1483,1,japan
869_941,0,japan
134_869,0,japan
594_869,0,japan
134_941,0,japan
941_1590,0,japan
941_1208,0,japan
594_941,0,japan
941_1079,0,japan
941_1310,0,japan
134_1590,0,japan
134_1208,0,japan
134_594,0,japan
134_830,0,japan
134_1079,0,japan
134_1310,0,japan
1208_1590,0,japan
594_1590,0,japan
1079_1590,0,japan
1310_1590,0,japan
594_1208,0,japan
1079_1208,0,japan
1208_1310,0,japan
594_830,0,japan
594_1079,0,japan
229_725,1,japan
230_1158,1,japan
498_696,0,japan
213_1253,0,japan
213_696,0,japan
696_982,0,japan
696_904,0,japan
627_922,0,japan
502_627,1,japan
627_1428,0,japan
613_984,0,japan
393_984,0,japan
922_1160,0,japan
425_613,1,japan
425_1551,1,japan
759_1003,0,japan
613_689,1,japan
613_1464,0,japan
965_1464,0,japan
689_1551,1,japan
689_759,1,japan
40_1551,1,japan
554_831,0,japan
554_930,0,japan
314_554,0,japan
309_361,0,japan
309_430,0,japan
314_430,0,japan
245_309,0,japan
309_314,0,japan
79_309,1,japan
1038_1067,1,japan
1067_1139,1,japan
245_314,0,japan
79_1139,1,japan
534_663,0,japan
489_923,0,japan
489_991,0,japan
334_489,0,japan
489_710,0,japan
489_756,0,japan
489_1324,0,japan
710_923,1,japan
756_923,0,japan
813_991,0,japan
334_991,0,japan
991_1043,0,japan
813_1043,0,japan
334_756,0,japan
1043_1324,0,japan
699_710,1,japan
1496_1499,1,japan
127_1496,1,japan
343_1496,1,japan
1496_1705,1,japan
102_1496,1,japan
1496_1538,1,japan
164_1496,1,japan
355_1496,1,japan
1483_1496,1,japan
301_1496,1,japan
168_1496,1,japan
1496_1599,1,japan
1496_1682,1,japan
1499_1705,1,japan
102_1499,1,japan
1499_1538,1,japan
164_1499,1,japan
355_1499,1,japan
1483_1499,1,japan
301_1499,1,japan
168_1499,1,japan
1499_1599,1,japan
1499_1682,1,japan
127_343,1,japan
127_1705,1,japan
127_1538,1,japan
127_1483,1,japan
127_1599,1,japan
343_1705,1,japan
102_343,1,japan
343_1682,1,japan
102_1705,1,japan
1538_1705,1,japan
164_1705,1,japan
355_1705,1,japan
1483_1705,1,japan
301_1705,1,japan
168_1705,1,japan
1599_1705,1,japan
1682_1705,1,japan
102_1538,1,japan
102_355,1,japan
102_1483,1,japan
102_1599,1,japan
102_1682,1,japan
1538_1682,1,japan
164_1682,1,japan
355_1682,1,japan
1483_1682,1,japan
301_1682,1,japan
168_1682,1,japan
1599_1682,1,japan
1003_1330,0,japan
849_1003,0,japan
967_1043,0,japan
625_967,0,japan
967_1708,0,japan
454_967,0,japan
625_813,0,japan
813_1708,0,japan
454_813,0,japan
457_625,0,japan
454_625,0,japan
457_1708,0,japan
464_1211,0,japan
464_1084,0,japan
1084_1211,0,japan
411_463,0,japan
411_1280,0,japan
798_1243,0,japan
463_1243,0,japan
463_1225,0,japan
463_669,0,japan
463_1280,0,japan
1225_1280,0,japan
669_1280,0,japan
1093_1374,0,japan
887_1374,0,japan
877_1374,0,japan
739_1374,0,japan
1093_1530,0,japan
887_1093,0,japan
918_1093,0,japan
1093_1308,0,japan
1093_1336,0,japan
877_1093,0,japan
739_1093,0,japan
887_1308,0,japan
877_887,0,japan
739_887,0,japan
877_1308,0,japan
739_877,0,japan
715_1490,0,japan
715_1532,0,japan
881_1490,0,japan
881_1532,0,japan
178_1490,0,japan
178_1532,0,japan
32_1490,0,japan
32_1532,0,japan
97_1490,0,japan
682_1490,0,japan
1283_1490,0,japan
1490_1532,1,japan
1393_1490,0,japan
97_1532,0,japan
682_1532,0,japan
1283_1532,0,japan
1393_1532,0,japan
724_1579,0,japan
724_1596,0,japan
1397_1596,0,japan
1579_1596,0,japan
928_1396,1,japan
1078_1396,1,japan
983_1396,1,japan
186_1396,1,japan
1200_1478,0,japan
928_983,1,japan
983_1078,1,japan
186_1078,1,japan
186_983,1,japan
864_1255,0,japan
843_864,0,japan
175_1002,0,japan
175_431,0,japan
588_803,0,japan
331_588,0,japan
331_1156,0,japan
991_1413,0,japan
1_991,0,japan
454_872,0,japan
454_1337,0,japan
966_1519,0,japan
690_1519,0,japan
553_619,0,japan
812_991,0,japan
798_991,0,japan
449_991,0,japan
449_454,0,japan
449_798,0,japan
456_1722,0,japan
456_1517,0,japan
456_1588,0,japan
456_1644,0,japan
456_935,0,japan
456_960,0,japan
382_511,0,japan
511_1188,0,japan
511_745,0,japan
1011_1587,0,japan
1011_1581,0,japan
496_1011,0,japan
698_856,0,japan
856_1547,0,japan
856_1427,0,japan
698_1578,0,japan
698_1547,0,japan
698_1581,0,japan
496_698,0,japan
698_1427,0,japan
1578_1581,0,japan
1427_1547,0,japan
1581_1587,0,japan
615_1240,1,japan
145_1240,1,japan
145_232,1,japan
68_198,1,japan
824_1240,1,japan
1068_1240,1,japan
232_1240,1,japan
91_712,0,japan
91_1219,0,japan
91_789,0,japan
91_411,0,japan
91_669,0,japan
16_712,0,japan
16_1340,0,japan
16_669,0,japan
